Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
KKR^B,KKR & Co. L.P.,26.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kkr^b
KFN^,KKR Financial Holdings LLC,26.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kfn^
KIO,KKR Income Opportunities Fund,15.95,$243.32M,2013,n/a,n/a,http://www.nasdaq.com/symbol/kio
KEF,"Korea Equity Fund, Inc.",8.03,$78.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kef
KF,"Korea Fund, Inc. (The)",34.1585,$238.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kf
LHO^H,LaSalle Hotel Properties,25.3343,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^h
LHO^I,LaSalle Hotel Properties,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^i
LHO^J,LaSalle Hotel Properties,25.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^j
LDF,"Latin American Discovery Fund, Inc. (The)",10.29,$70.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldf
LGI,Lazard Global Total Return and Income Fund,13.52,$129.86M,2004,n/a,n/a,http://www.nasdaq.com/symbol/lgi
LOR,"Lazard World Dividend & Income Fund, Inc.",9.77,$67.22M,2005,n/a,n/a,http://www.nasdaq.com/symbol/lor
BWG,Legg Mason BW Global Income Opportunities Fund Inc.,13.19,$278M,2012,n/a,n/a,http://www.nasdaq.com/symbol/bwg
LMHB,"Legg Mason, Inc.",24.91,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/lmhb
LXP^C,Lexington Realty Trust,52.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxp^c
USA,Liberty All-Star Equity Fund,5.09,$951.02M,1986,n/a,n/a,http://www.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",4.15,$102.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asg
LNC.WS,Lincoln National Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnc.ws
SCD,LMP Capital and Income Fund Inc.,13.03,$234.32M,2004,n/a,n/a,http://www.nasdaq.com/symbol/scd
MTB.WS,M&T Bank Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb.ws
MTB^,M&T Bank Corporation,1070,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^
MTB^C,M&T Bank Corporation,1040,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^c
MHO^A,"M/I Homes, Inc.",25.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mho^a
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,20.7,$258.09M,2005,n/a,n/a,http://www.nasdaq.com/symbol/mgu
MFD,Macquarie/First Trust Global,12.08,$103.2M,2004,n/a,n/a,http://www.nasdaq.com/symbol/mfd
MCN,Madison Covered Call & Equity Strategy Fund,7.7,$148.37M,2004,n/a,n/a,http://www.nasdaq.com/symbol/mcn
MSP,Madison Strategic Sector Premium Fund,11.73,$68.01M,2005,n/a,n/a,http://www.nasdaq.com/symbol/msp
MH^A,"Maiden Holdings, Ltd.",26.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",25.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^c
MHLA,"Maiden Holdings, Ltd.",26.07,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/mhla
MAIN,Main Street Capital Corporation,33.59,$1.76B,2007,n/a,n/a,http://www.nasdaq.com/symbol/main
MSCA,Main Street Capital Corporation,25.8964,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msca
MMD,MainStay DefinedTerm Municipal Opportunities Fund,19.47,$536.49M,2012,n/a,n/a,http://www.nasdaq.com/symbol/mmd
MZF,Managed Duration Investment Grade Municipal Fund,13.93,$94.73M,2003,n/a,n/a,http://www.nasdaq.com/symbol/mzf
MHG,Marine Harvest ASA,18.5,$8.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhg
MTL^,Mechel PAO,0.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl^
MCC,Medley Capital Corporation,7.66,$419.49M,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc
MCQ,Medley Capital Corporation,25.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq
MCV,Medley Capital Corporation,25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,25.67,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/mcx
MER^K,"Merrill Lynch & Co., Inc.",25.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k
MER^P,"Merrill Lynch & Co., Inc.",26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p
MET^A,"MetLife, Inc.",25.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^a
MXE,"Mexico Equity and Income Fund, Inc. (The)",10.8511,$80.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",16.1801,$243.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf
MFA^B,"MFA Financial, Inc.",25.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa^b
MCR,MFS Charter Income Trust,8.47,$440.53M,1989,n/a,n/a,http://www.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,5.2,$169.53M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,4.47,$526.29M,1988,n/a,n/a,http://www.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,5.98,$450.83M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,7.19,$296.14M,1986,n/a,n/a,http://www.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,5.602,$39.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv
HIE,Miller/Howard High Income Equity Fund,12.03,$161.42M,2014,n/a,n/a,http://www.nasdaq.com/symbol/hie
MP^D,Mississippi Power Company,25.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mp^d
TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tap.a
MNR^B,Monmouth Real Estate Investment Corporation,26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^b
MNR^C,Monmouth Real Estate Investment Corporation,26.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^c
MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.b
MS^A,Morgan Stanley,23.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,28.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,28.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^f
MS^G,Morgan Stanley,27.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^g
MS^I,Morgan Stanley,27.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^i
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",14.7,$203.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apf
CAF,Morgan Stanley China A Share Fund Inc.,18.21,$398.46M,2006,n/a,n/a,http://www.nasdaq.com/symbol/caf
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",9.41,$200.75M,1993,n/a,n/a,http://www.nasdaq.com/symbol/msd
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",7.92,$531.64M,2007,n/a,n/a,http://www.nasdaq.com/symbol/edd
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",14.35,$207.82M,1991,n/a,n/a,http://www.nasdaq.com/symbol/msf
IIF,"Morgan Stanley India Investment Fund, Inc.",28.59,$421.37M,1994,n/a,n/a,http://www.nasdaq.com/symbol/iif
ICB,"MS Income Securities, Inc.",18.2,$163.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icb
MVC,"MVC Capital, Inc.",8.56,$194.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvc
MVCB,"MVC Capital, Inc.",25.3378,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvcb
NTEST,NASDAQ TEST STOCK,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ntest.c
NNN^D,National Retail Properties,25.6199,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^d
NNN^E,National Retail Properties,25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^e
NNN^F,National Retail Properties,24.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^f
NM^G,Navios Maritime Holdings Inc.,5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,4.9575,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h
NAP,Navios Maritime Midstream Partners LP,10.1,$204.81M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap
HYB,"New America High Income Fund, Inc. (The)",8.91,$208.22M,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb
GF,"New Germany Fund, Inc. (The)",13.79,$220.33M,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf
IRL,"New Ireland Fund, Inc. (The)",11.8481,$59.66M,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl
NMFC,New Mountain Finance Corporation,13.75,$876.66M,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc
NYCB^U,"New York Community Bancorp, Inc.",49.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u
NCT^B,Newcastle Investment Corporation,26.1562,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^b
NCT^C,Newcastle Investment Corporation,25.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^c
NCT^D,Newcastle Investment Corporation,25.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^d
NEE^C,"NextEra Energy, Inc.",25.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^c
NEE^G,"NextEra Energy, Inc.",25.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^g
NEE^H,"NextEra Energy, Inc.",25.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^h
NEE^I,"NextEra Energy, Inc.",25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^j
NEE^K,"NextEra Energy, Inc.",25.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^k
NEE^Q,"NextEra Energy, Inc.",60.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^q
NEE^R,"NextEra Energy, Inc.",50.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^r
NRF^A,Northstar Realty Finance Corp.,25.4951,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^a
NRF^B,Northstar Realty Finance Corp.,25.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^b
NRF^C,Northstar Realty Finance Corp.,25.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^c
NRF^D,Northstar Realty Finance Corp.,26.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^d
NRF^E,Northstar Realty Finance Corp.,26.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^e
NYLD.A,"NRG Yield, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nyld.a
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,9.34,$119.17M,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp
NUV,Nuveen AMT-Free Municipal Value Fund,10.09,$2.08B,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,17.06,$243.63M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw
NEA,Nuveen AMT-Free Quality Municipal Income Fund,13.75,$3.61B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NAZ,Nuveen Arizona Premium Income Municipal Fund,15.58,$180.4M,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,21.43,$567.08M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,21.68,$156.21M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Municipal Income Fund,15.06,$718.59M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NAC,Nuveen California Dividend Advantage Municipal Fund,15.14,$1.63B,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac
NCB,Nuveen California Municipal Value Fund 2,17.94,$59.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ncb
NCA,"Nuveen California Municipal Value Fund, Inc.",10.59,$290.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca
NTC,Nuveen Connecticut Premium Income Municipal Fund,13.21,$191.99M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,13.13,$210.36M,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,8.47,$1.15B,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,11.52,$227.43M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd
NVG,Nuveen Dividend Advantage Municipal Income Fund,14.87,$3.01B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,14.1,$508.8M,2014,n/a,n/a,http://www.nasdaq.com/symbol/diax
JMF,Nuveen Energy MLP Total Return Fund,12.39,$488.73M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NZF,Nuveen Enhanced Municipal Credit Opportunities Fun,14.67,$2.08B,2007,n/a,n/a,http://www.nasdaq.com/symbol/nzf
NEV,Nuveen Enhanced Municipal Value Fund,15.13,$371.19M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,16.6567,$61.61M,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,10.97,$605.21M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,11.08,$426.34M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,13.41,$141.47M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGH,Nuveen Global High Income Fund,15.71,$364.98M,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,10.28,$301.38M,2015,n/a,n/a,http://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,10.36,$141.77M,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy
JHD,Nuveen High Income December 2019 Target Term Fund,10.13,$274.02M,2016,n/a,n/a,http://www.nasdaq.com/symbol/jhd
JHB,Nuveen High Income November 2021 Target Term Fund,10.05,$502.5M,2016,n/a,n/a,http://www.nasdaq.com/symbol/jhb
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,16.35,$102.74M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.99,$54.9M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,13.49,$632.81M,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NMY,Nuveen Maryland Premium Income Municipal Fund,13.28,$310.42M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,14.53,$135.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,14.05,$292.39M,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,16.87,$94M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
NOM,Nuveen Missouri Premium Income Municipal Fund,16.5,$38.58M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nom
JLS,Nuveen Mortgage Opportunity Term Fund,23.7656,$377.6M,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,7.41,$70.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NHA,Nuveen Municipal 2021 Target Term Fund,10.1,$86.98M,2016,n/a,n/a,http://www.nasdaq.com/symbol/nha
NMZ,Nuveen Municipal High Income Opportunity Fund,13.41,$770.7M,2003,n/a,n/a,http://www.nasdaq.com/symbol/nmz
NMI,"Nuveen Municipal Income Fund, Inc.",12.52,$104.01M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,14.23,$605.98M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Municipal Income Fund,13.47,$1.18B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,14.27,$444.18M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NYV,Nuveen New York Municipal Value Fund 2,15.45,$36.3M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nyv
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.8601,$149.82M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NNC,Nuveen North Carolina Premium Income Municipal Fund,13.7,$224.93M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,15.431,$285.81M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,"Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.",14.08,$531.59M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
JPI,Nuveen Preferred and Income Term Fund,24.3,$552.93M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,9.72,$941.84M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NAD,Nuveen Quality Municipal Income Fund,14.12,$2.85B,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad
JPS,Nuveen Quality Preferred Income Fund 2,9.28,$1.89B,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JRI,Nuveen Real Asset Income and Growth Fund,16.76,$163.45M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
JRS,Nuveen Real Estate Fund,11.13,$321.57M,2001,n/a,n/a,http://www.nasdaq.com/symbol/jrs
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.62,$1.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,13.31,$214.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,10.38,$129.17M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim
NXP,Nuveen Select Tax Free Income Portfolio,14.51,$240.44M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,13.85,$245.34M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,14.63,$190.86M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,6.36,$245.64M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,16.59,$167.48M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,14.39,$208.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.43,$158.23M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Income Municipal Fund,15.26,$153.02M,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Premium Income Municipal Fund,14.16,$253.93M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,13.11,$171.7M,2013,n/a,n/a,http://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,22.99,$111.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmt
OFG^B,OFG Bancorp,22.405,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^b
OFG^D,OFG Bancorp,22.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^d
OIBR.C,Oi S.A.,n/a,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/oibr.c
PAI,"Pacific American Income Shares, Inc.",14.53,$137.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pai
PKY,"Parkway, Inc.",18.66,$918.25M,2016,n/a,n/a,http://www.nasdaq.com/symbol/pky
PRE^D.CL,PartnerRe Ltd.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^d.cl
PRE^E.CL,PartnerRe Ltd.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^e.cl
PRE^F,PartnerRe Ltd.,26.0213,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^f
PRE^G,PartnerRe Ltd.,28.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^g
PRE^H,PartnerRe Ltd.,29.8489,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^h
PRE^I,PartnerRe Ltd.,26.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^i
PEB^C,Pebblebrook Hotel Trust,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^c
PEB^D,Pebblebrook Hotel Trust,25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^d
PNTA,PennantPark Investment Corporation,25.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnta
PEI^A,Pennsylvania Real Estate Investment Trust,25.7315,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pei^a
PEI^B,Pennsylvania Real Estate Investment Trust,25.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pei^b
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pbr.a
PCQ,PIMCO California Municipal Income Fund,15.6,$291.31M,2001,n/a,n/a,http://www.nasdaq.com/symbol/pcq
PCK,Pimco California Municipal Income Fund II,9.9699,$318M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pck
PZC,PIMCO California Municipal Income Fund III,11.9617,$265.24M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pzc
PCM,"PIMCO Commercial Mortgage Securities Trust, Inc.",9.89,$114.16M,1993,n/a,n/a,http://www.nasdaq.com/symbol/pcm
PTY,Pimco Corporate & Income Opportunity Fund,14.62,$1.04B,2002,n/a,n/a,http://www.nasdaq.com/symbol/pty
PCN,Pimco Corporate & Income Stategy Fund,14.94,$579.62M,2001,n/a,n/a,http://www.nasdaq.com/symbol/pcn
PCI,PIMCO Dynamic Credit and Mortgage Income Fund,20.2,$2.77B,2013,n/a,n/a,http://www.nasdaq.com/symbol/pci
PDI,PIMCO Dynamic Income Fund,28.47,$1.31B,2012,n/a,n/a,http://www.nasdaq.com/symbol/pdi
PGP,Pimco Global Stocksplus & Income Fund,17.09,$181.63M,2005,n/a,n/a,http://www.nasdaq.com/symbol/pgp
PHK,Pimco High Income Fund,9.64,$1.22B,2003,n/a,n/a,http://www.nasdaq.com/symbol/phk
PKO,Pimco Income Opportunity Fund,22.69,$340.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pko
PFL,PIMCO Income Strategy Fund,10.4584,$264.59M,2003,n/a,n/a,http://www.nasdaq.com/symbol/pfl
PFN,PIMCO Income Strategy Fund II,9.34,$552.02M,2004,n/a,n/a,http://www.nasdaq.com/symbol/pfn
PMF,PIMCO Municipal Income Fund,16.15,$412.97M,2001,n/a,n/a,http://www.nasdaq.com/symbol/pmf
PML,Pimco Municipal Income Fund II,12.65,$778.33M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pml
PMX,PIMCO Municipal Income Fund III,11.99,$392.43M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pmx
PNF,PIMCO New York Municipal Income Fund,12.55,$96.91M,2001,n/a,n/a,http://www.nasdaq.com/symbol/pnf
PNI,Pimco New York Municipal Income Fund II,13.23,$146.56M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pni
PYN,PIMCO New York Municipal Income Fund III,10.44,$59.41M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pyn
RCS,"PIMCO Strategic Income Fund, Inc.",9.97,$420.58M,1994,n/a,n/a,http://www.nasdaq.com/symbol/rcs
PHD,Pioneer Floating Rate Trust,11.58,$286.47M,2004,n/a,n/a,http://www.nasdaq.com/symbol/phd
PHT,Pioneer High Income Trust,10.29,$298.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pht
MAV,Pioneer Municipal High Income Advantage Trust,12.74,$303.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mav
MHI,Pioneer Municipal High Income Trust,12.77,$290.37M,2003,n/a,n/a,http://www.nasdaq.com/symbol/mhi
PBI^B,Pitney Bowes Inc.,26.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pbi^b
PNC.WS,"PNC Financial Services Group, Inc. (The)",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnc.ws
PNC^P,"PNC Financial Services Group, Inc. (The)",28.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnc^p
PNC^Q,"PNC Financial Services Group, Inc. (The)",25.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnc^q
PGZ,Principal Real Estate Income Fund,17.11,$118.06M,2013,n/a,n/a,http://www.nasdaq.com/symbol/pgz
PBB,Prospect Capital Corporation,25.32,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/pbb
PL^C,Protective Life Corporation,25.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pl^c
