,id,random
5178,tt0105054,78
5179,tt0284490,77
5180,tt0218967,80
5181,tt5280090,22
5182,tt0061842,30
5183,tt3385704,20
5184,tt0960066,19
5185,tt3889312,62
5186,tt0081027,79
5187,tt0034107,66
5188,tt0452130,75
5189,tt0460989,65
5190,tt0144280,80
5191,tt0450405,40
5192,tt1532395,62
5193,tt0123995,96
5194,tt2014295,45
5195,tt1515091,37
5196,tt0945513,6
5197,tt0072835,34
5198,tt3248600,48
5199,tt4980576,67
5200,tt0038731,28
5201,tt0038733,98
5202,tt0837562,0
5203,tt0012350,73
5204,tt1864227,5
5205,tt0156995,31
5206,tt0018054,72
5207,tt3804792,56
5208,tt0013556,37
5209,tt0156999,15
5210,tt2452452,56
5211,tt0036880,74
5212,tt0036882,26
5213,tt0145487,31
5214,tt0046411,46
5215,tt4645414,93
5216,tt0084171,54
5217,tt0077668,31
5218,tt0357523,69
5219,tt0080888,48
5220,tt0016184,58
5221,tt0780504,0
5222,tt0036088,25
5223,tt2364675,50
5224,tt0237534,25
5225,tt1023481,97
5226,tt0365748,19
5227,tt0095738,80
5228,tt0120363,55
5229,tt0316339,56
5230,tt1116812,38
5231,tt2181778,76
5232,tt0239667,32
5233,tt3533338,82
5234,tt0107977,67
5235,tt0207300,29
5236,tt1152836,33
5237,tt0039463,83
5238,tt0200516,13
5239,tt1674771,62
5240,tt1911658,7
5241,tt1764569,95
5242,tt2058100,52
5243,tt0170351,54
5244,tt0040506,73
5245,tt2517390,30
5246,tt0374089,82
5247,tt1316037,80
5248,tt0010059,37
5249,tt0199777,40
5250,tt1861340,5
5251,tt0101325,58
5252,tt4384804,24
5253,tt0176058,89
5254,tt0311024,52
5255,tt2652118,93
5256,tt0117330,66
5257,tt0065439,98
5258,tt0060408,73
5259,tt0826751,32
5260,tt0091149,3
5261,tt0209079,45
5262,tt0343737,14
5263,tt0003311,18
5264,tt0037883,33
5265,tt0037021,11
5266,tt1946275,38
5267,tt0795421,6
5268,tt1980135,85
5269,tt0142632,75
5270,tt1883367,73
5271,tt1524164,17
5272,tt0116367,55
5273,tt1216475,72
5274,tt0488836,27
5275,tt4678788,61
5276,tt0086623,79
5277,tt0133011,0
5278,tt0054800,92
5279,tt2353870,69
5280,tt0498380,33
5281,tt1270115,49
5282,tt0067385,51
5283,tt4899880,33
5284,tt0317676,91
5285,tt0035486,94
5286,tt0098453,28
5287,tt0056403,76
5288,tt1337192,82
5289,tt0399201,5
5290,tt0109254,26
5291,tt0387050,66
5292,tt2882328,11
5293,tt0047041,42
5294,tt2237888,78
5295,tt0011549,43
5296,tt0253395,46
5297,tt0044822,84
5298,tt4936428,93
5299,tt0815178,21
5300,tt0424855,89
5301,tt0043924,26
5302,tt4730580,15
5303,tt4489272,85
5304,tt0087538,14
5305,tt1167839,25
5306,tt0392353,49
5307,tt0034371,15
5308,tt0120888,16
5309,tt0120889,24
5310,tt2767352,78
5311,tt0377935,55
5312,tt2401789,73
5313,tt3102146,67
5314,tt2246945,70
5315,tt0884328,72
5316,tt0311594,0
5317,tt0311597,50
5318,tt2011032,92
5319,tt0061380,53
5320,tt2640460,49
5321,tt2865568,46
5322,tt0045555,58
5323,tt0243650,64
5324,tt0005808,79
5325,tt0068293,96
5326,tt1454111,51
5327,tt0068292,60
5328,tt0007669,34
5329,tt0094631,75
5330,tt1027022,15
5331,tt0268042,98
5332,tt5460068,12
5333,tt0423866,69
5334,tt3304480,37
5335,tt1249311,99
5336,tt0953989,60
5337,tt1682956,81
5338,tt0041426,2
5339,tt0079265,67
5340,tt0020034,94
5341,tt0020030,29
5342,tt0223825,29
5343,tt1909726,65
5344,tt0058322,4
5345,tt1148169,36
5346,tt2313245,29
5347,tt0044603,15
5348,tt2495980,71
5349,tt3589408,45
5350,tt0087332,34
5351,tt3561068,44
5352,tt4024944,38
5353,tt5859400,61
5354,tt2254620,63
5355,tt0030044,31
5356,tt0090605,22
5357,tt0014346,6
5358,tt0178293,47
5359,tt0205000,97
5360,tt0092558,63
5361,tt0353545,81
5362,tt3754580,56
5363,tt1172570,26
5364,tt0428248,88
5365,tt0299977,57
5366,tt0122227,21
5367,tt3185040,10
5368,tt0427415,36
5369,tt0338806,61
5370,tt0351946,10
5371,tt0190641,82
5372,tt0989831,59
5373,tt0249516,84
5374,tt0459293,35
5375,tt0033467,57
5376,tt1872215,87
5377,tt0027087,46
5378,tt5106390,71
5379,tt0047388,8
5380,tt1571243,51
5381,tt0105695,17
5382,tt0155195,45
5383,tt0105690,28
5384,tt0041928,9
5385,tt3005700,37
5386,tt0051378,97
5387,tt0067464,15
5388,tt0067467,55
5389,tt0169221,27
5390,tt0210234,53
5391,tt2409642,52
5392,tt4820162,42
5393,tt1478282,5
5394,tt0214915,56
5395,tt0358106,32
5396,tt0218412,11
5397,tt0097659,46
5398,tt0277434,84
5399,tt0332047,37
5400,tt1314182,30
5401,tt4670016,62
5402,tt3867974,3
5403,tt2292326,48
5404,tt0034163,83
5405,tt0070832,23
5406,tt0265075,46
5407,tt0159507,19
5408,tt0392835,28
5409,tt0046389,33
5410,tt0317445,59
5411,tt0026475,97
5412,tt0072761,94
5413,tt0069179,92
5414,tt0947798,4
5415,tt0416326,35
5416,tt4721502,14
5417,tt3951368,14
5418,tt0848310,62
5419,tt6102254,31
5420,tt0095475,16
5421,tt0095471,46
5422,tt0497900,99
5423,tt1300851,71
5424,tt0096928,55
5425,tt0780521,51
5426,tt5265738,74
5427,tt3198652,30
5428,tt0099155,37
5429,tt2529956,14
5430,tt1826623,38
5431,tt1826627,90
5432,tt0129128,46
5433,tt1282140,83
5434,tt1249307,67
5435,tt0311473,35
5436,tt1537726,10
5437,tt0035781,25
5438,tt0078504,88
5439,tt0017071,67
5440,tt0131335,38
5441,tt0155858,14
5442,tt0079907,90
5443,tt0024475,87
5444,tt0443649,93
5445,tt0032259,38
5446,tt0021533,67
5447,tt0045129,45
5448,tt1839454,75
5449,tt0229792,0
5450,tt1633171,85
5451,tt0193863,45
5452,tt5707720,33
5453,tt0044837,66
5454,tt0308606,59
5455,tt0180093,86
5456,tt0373856,99
5457,tt2215274,17
5458,tt2431478,21
5459,tt0055998,2
5460,tt0033252,97
5461,tt3674334,25
5462,tt3104656,31
5463,tt5496754,75
5464,tt0116165,87
5465,tt0238895,14
5466,tt1158700,19
5467,tt0037558,87
5468,tt0037008,10
5469,tt0059797,23
5470,tt0037003,47
5471,tt0037001,75
5472,tt0041719,58
5473,tt3410834,71
5474,tt3104644,64
5475,tt1854358,42
5476,tt0083033,85
5477,tt0093217,66
5478,tt2040526,5
5479,tt3652744,21
5480,tt0217039,47
5481,tt1568346,82
5482,tt0338490,0
5483,tt0368400,28
5484,tt0049922,71
5485,tt0361467,13
5486,tt0333145,70
5487,tt0020773,25
5488,tt1198059,90
5489,tt0119385,13
5490,tt0372183,45
5491,tt0362169,53
5492,tt0050768,6
5493,tt0133072,42
5494,tt2542406,57
5495,tt1306980,41
5496,tt0005562,89
5497,tt0050764,99
5498,tt0377443,29
5499,tt0076276,52
5500,tt0168900,49
5501,tt0287291,0
5502,tt1893256,13
5503,tt0419984,23
5504,tt0765429,56
5505,tt1801071,8
5506,tt0172109,7
5507,tt2403889,59
5508,tt0758742,0
5509,tt5425264,56
5510,tt1560776,46
5511,tt4593196,75
5512,tt0208092,11
5513,tt0089207,64
5514,tt2335908,63
5515,tt0057591,30
5516,tt3342322,65
5517,tt0073747,32
5518,tt0082782,39
5519,tt2362354,15
5520,tt0162677,90
5521,tt0936501,0
5522,tt0034319,31
5523,tt1242539,75
5524,tt0323312,22
5525,tt0039677,96
5526,tt0075029,62
5527,tt2063013,11
5528,tt2495098,93
5529,tt0031121,79
5530,tt2094195,72
5531,tt4469396,94
5532,tt5170168,89
5533,tt0042894,36
5534,tt3769038,64
5535,tt5693020,95
5536,tt0016066,49
5537,tt0988045,18
5538,tt0466816,51
5539,tt1236467,62
5540,tt4008296,93
5541,tt0229092,68
5542,tt0785077,15
5543,tt0114150,54
5544,tt0103067,89
5545,tt0038854,25
5546,tt1064932,26
5547,tt2630876,33
5548,tt0035048,27
5549,tt2234554,32
5550,tt5508936,98
5551,tt1050739,7
5552,tt4261942,94
5553,tt2432908,82
5554,tt0088334,36
5555,tt5037294,83
5556,tt2087682,58
5557,tt0274542,90
5558,tt0375878,89
5559,tt2047670,30
5560,tt3026124,29
5561,tt0184894,15
5562,tt1822239,13
5563,tt0300140,64
5564,tt0379374,64
5565,tt0052859,39
5566,tt0120461,49
5567,tt0044445,14
5568,tt0018579,7
5569,tt3830222,69
5570,tt0024042,91
5571,tt1244093,57
5572,tt0064612,15
5573,tt2073613,27
5574,tt0423083,1
5575,tt0020018,48
5576,tt1608509,74
5577,tt0053108,38
5578,tt0458339,70
5579,tt0091598,16
5580,tt0050151,62
5581,tt1184950,16
5582,tt1810522,87
5583,tt0048820,66
5584,tt0070194,53
5585,tt5734530,62
5586,tt1935902,60
5587,tt0341125,63
5588,tt0339840,91
5589,tt0097449,79
5590,tt0462249,98
5591,tt0037638,61
5592,tt0441164,39
5593,tt0090625,59
5594,tt0090627,86
5595,tt0867145,5
5596,tt2749282,39
5597,tt3651028,82
5598,tt0096487,54
5599,tt1260680,56
5600,tt2380035,55
5601,tt4653950,37
5602,tt0027532,37
5603,tt0317705,44
5604,tt0299775,64
5605,tt0314360,51
5606,tt0303945,23
5607,tt1560987,1
5608,tt0185855,87
5609,tt0893411,29
5610,tt0075968,9
5611,tt2750746,12
5612,tt0152438,18
5613,tt0097289,82
5614,tt4221854,43
5615,tt5214110,38
5616,tt0056207,10
5617,tt0040636,59
5618,tt0063834,6
5619,tt1615086,39
5620,tt0287467,99
5621,tt0293789,0
5622,tt0398304,55
5623,tt0456591,51
5624,tt0097757,14
5625,tt3813448,93
5626,tt0452681,34
5627,tt0049015,20
5628,tt2119492,29
5629,tt3151604,92
5630,tt0025499,78
5631,tt0025493,82
5632,tt4263224,19
5633,tt1659234,62
5634,tt2570750,54
5635,tt0038110,42
5636,tt0015951,40
5637,tt3758026,86
5638,tt0763304,67
5639,tt3905366,6
5640,tt5001880,46
5641,tt0036133,10
5642,tt0127366,4
5643,tt0061584,38
5644,tt0876563,61
5645,tt1637725,79
5646,tt0265018,50
5647,tt0046363,68
5648,tt0256406,1
5649,tt0056361,74
5650,tt0307541,24
5651,tt1783285,15
5652,tt0066758,6
5653,tt0359875,79
5654,tt1311062,17
5655,tt0058952,2
5656,tt4119054,59
5657,tt0064443,13
5658,tt0052623,70
5659,tt3178174,41
5660,tt1773370,35
5661,tt6039316,75
5662,tt3733932,61
5663,tt0040951,55
5664,tt0046108,79
5665,tt3808342,84
5666,tt0084132,13
5667,tt1613750,81
5668,tt0039243,62
5669,tt1431138,88
5670,tt1322911,86
5671,tt4187928,48
5672,tt5646314,37
5673,tt0114369,68
5674,tt4844130,72
5675,tt0320597,81
5676,tt0320598,13
5677,tt1986206,82
5678,tt0065782,60
5679,tt0454945,98
5680,tt0445620,35
5681,tt0190865,79
5682,tt3885442,99
5683,tt0307538,26
5684,tt0329508,79
5685,tt5661826,78
5686,tt0057012,97
5687,tt1220877,46
5688,tt3746266,20
5689,tt0078073,98
5690,tt0200550,35
5691,tt3020890,88
5692,tt0183072,4
5693,tt0017013,9
5694,tt1473357,7
5695,tt4955566,30
5696,tt0251182,29
5697,tt3247646,59
5698,tt0284387,14
5699,tt4269194,88
5700,tt4720252,37
5701,tt0295439,33
5702,tt0074356,19
5703,tt0031313,61
5704,tt4806232,47
5705,tt1699513,73
5706,tt0091369,99
5707,tt0413267,41
5708,tt1710543,37
5709,tt6082460,51
5710,tt0039931,21
5711,tt0195154,87
5712,tt1926214,8
5713,tt1874434,42
5714,tt0416966,40
5715,tt4949698,82
5716,tt0070299,89
5717,tt2883624,82
5718,tt1957849,57
5719,tt0036953,12
5720,tt0308443,20
5721,tt0066886,65
5722,tt3620452,27
5723,tt0027182,20
5724,tt2343585,28
5725,tt4511394,56
5726,tt0393024,19
5727,tt0081881,5
5728,tt0166008,81
5729,tt0280385,1
5730,tt0112393,7
5731,tt0020973,47
5732,tt0298148,94
5733,tt0138035,78
5734,tt0288405,93
5735,tt0405127,97
5736,tt0079030,69
5737,tt1293797,94
5738,tt0030395,95
5739,tt0056620,25
5740,tt0314134,15
5741,tt2342071,35
5742,tt0479925,1
5743,tt5678110,67
5744,tt1999166,9
5745,tt0248547,64
5746,tt1295026,12
5747,tt0399790,53
5748,tt0032904,19
5749,tt0259525,59
5750,tt2557258,1
5751,tt0401462,54
5752,tt0041733,86
5753,tt2181819,93
5754,tt2185846,20
5755,tt0758766,81
5756,tt0116852,79
5757,tt0473074,98
5758,tt2950996,76
5759,tt2101341,62
5760,tt0049730,85
5761,tt0385525,34
5762,tt4016942,42
5763,tt0270666,62
5764,tt3916860,88
5765,tt0057570,4
5766,tt0205750,75
5767,tt2338151,28
5768,tt0073726,5
5769,tt1621039,8
5770,tt1607600,6
5771,tt0190052,94
5772,tt0162650,43
5773,tt0062264,82
5774,tt2448852,70
5775,tt1719583,34
5776,tt4815862,60
5777,tt1156148,26
5778,tt0195714,49
5779,tt1726758,32
5780,tt2124779,44
5781,tt0119502,58
5782,tt1853728,30
5783,tt0042874,73
5784,tt0086190,55
5785,tt0062409,94
5786,tt0244316,18
5787,tt0067698,36
5788,tt0035935,97
5789,tt0790636,88
5790,tt0043476,98
5791,tt0088134,53
5792,tt0088137,24
5793,tt0083658,28
5794,tt0212338,74
5795,tt0183741,13
5796,tt2191853,89
5797,tt0376886,36
5798,tt0052296,74
5799,tt0029722,78
5800,tt4022252,36
5801,tt0059219,78
5802,tt5131924,1
5803,tt0038877,7
5804,tt0215326,20
5805,tt0081505,68
5806,tt0038650,26
5807,tt0117482,69
5808,tt3759416,51
5809,tt1543465,41
5810,tt1668099,55
5811,tt0085551,70
5812,tt0174757,59
5813,tt2016868,12
5814,tt0114287,11
5815,tt0145503,48
5816,tt1251761,47
5817,tt1709780,70
5818,tt0375679,29
5819,tt0142080,35
5820,tt0290334,96
5821,tt0290884,51
5822,tt2905772,51
5823,tt4273562,49
5824,tt1617123,98
5825,tt0064631,52
5826,tt2988068,59
5827,tt4591726,74
5828,tt3531862,54
5829,tt1112289,87
5830,tt0475331,46
5831,tt1816626,65
5832,tt0123066,0
5833,tt0054127,14
5834,tt3097622,29
5835,tt5752476,39
5836,tt0116282,71
5837,tt0100557,88
5838,tt0099348,10
5839,tt2535470,8
5840,tt2375253,76
5841,tt0087373,31
5842,tt0329372,16
5843,tt0397039,32
5844,tt5570992,8
5845,tt0207061,73
5846,tt0275742,44
5847,tt0275743,92
5848,tt0117734,18
5849,tt0275969,15
5850,tt0427637,68
5851,tt4819576,21
5852,tt0019131,85
5853,tt0103609,56
5854,tt0267701,73
5855,tt0366630,81
5856,tt0037963,7
5857,tt0050171,11
5858,tt0150500,2
5859,tt1718842,80
5860,tt4270866,24
5861,tt0361725,19
5862,tt1991193,71
5863,tt0405821,31
5864,tt0318683,35
5865,tt2447918,40
5866,tt0041699,0
5867,tt0060481,65
5868,tt1417299,84
5869,tt0176875,12
5870,tt0179787,57
5871,tt1395699,50
5872,tt0102821,0
5873,tt0473443,53
5874,tt0047342,70
5875,tt0278435,8
5876,tt0119261,63
5877,tt1552062,25
5878,tt0097770,65
5879,tt0062673,33
5880,tt0204715,74
5881,tt0808405,45
5882,tt0108358,3
5883,tt2112902,8
5884,tt0184614,94
5885,tt0476541,58
5886,tt0156044,23
5887,tt0159068,99
5888,tt2220686,32
5889,tt1576703,97
5890,tt2106361,35
5891,tt4523112,1
5892,tt2844434,73
5893,tt0872335,12
5894,tt0063679,41
5895,tt0026392,68
5896,tt0063859,71
5897,tt1714743,34
5898,tt0122088,88
5899,tt1276949,52
5900,tt0105654,3
5901,tt0317489,63
5902,tt0219581,54
5903,tt0256465,12
5904,tt0286751,57
5905,tt0270292,97
5906,tt3712588,58
5907,tt3479564,45
5908,tt3743146,21
5909,tt0090201,25
5910,tt1170411,1
5911,tt1340108,76
5912,tt1934331,92
5913,tt4097826,99
5914,tt1179904,53
5915,tt1340107,33
5916,tt0105032,35
5917,tt0048613,55
5918,tt1967545,3
5919,tt0813551,53
5920,tt0470752,30
5921,tt0046126,52
5922,tt0326983,61
5923,tt2712658,10
5924,tt0961754,53
5925,tt0349198,15
5926,tt0367763,90
5927,tt2555422,84
5928,tt5961452,67
5929,tt0039224,6
5930,tt0780568,69
5931,tt4208304,21
5932,tt0327056,87
5933,tt0035217,55
5934,tt4145350,8
5935,tt0327582,42
5936,tt1087445,29
5937,tt0082841,4
5938,tt0264616,7
5939,tt5311546,41
5940,tt0120657,6
5941,tt0023195,33
5942,tt0311439,29
5943,tt0006780,1
5944,tt0441773,81
5945,tt0316356,42
5946,tt2281107,73
5947,tt5343960,65
5948,tt0229421,5
5949,tt0073091,92
5950,tt2578608,91
5951,tt0187738,82
5952,tt1361599,27
5953,tt2793490,27
5954,tt3701060,30
5955,tt0325980,88
5956,tt2773536,60
5957,tt3271854,29
5958,tt2234457,83
5959,tt4265568,50
5960,tt0091341,72
5961,tt2662500,68
5962,tt0242953,81
5963,tt0099110,12
5964,tt0486321,15
5965,tt0037771,57
5966,tt0207495,11
5967,tt1065308,33
5968,tt0206013,90
5969,tt0203009,91
5970,tt0036790,83
5971,tt0074400,78
5972,tt3854690,18
5973,tt3349644,64
5974,tt0113649,72
5975,tt0302935,7
5976,tt2033956,58
5977,tt3874756,18
5978,tt0074953,0
5979,tt4657280,47
5980,tt1250777,10
5981,tt1321403,55
5982,tt0246927,48
5983,tt0020736,22
5984,tt0092693,18
5985,tt4796190,77
5986,tt4468650,77
5987,tt1603893,74
5988,tt0027706,58
5989,tt3062890,85
5990,tt1651118,45
5991,tt0060798,5
5992,tt2589028,86
5993,tt0076946,85
5994,tt0063443,80
5995,tt3412784,94
5996,tt2275946,42
5997,tt0493287,82
5998,tt0248088,61
5999,tt1479309,91
6000,tt0118617,85
6001,tt0399510,25
6002,tt0433035,57
6003,tt0112513,19
6004,tt0109765,26
6005,tt0241326,83
6006,tt2924352,44
6007,tt0456144,27
6008,tt5312322,89
6009,tt0125956,77
6010,tt0023427,5
6011,tt0335051,56
6012,tt4944622,31
6013,tt0349763,51
6014,tt0073705,70
6015,tt2582572,71
6016,tt3878146,84
6017,tt0119698,6
6018,tt0451696,80
6019,tt1068680,39
6020,tt0062790,3
6021,tt0762114,99
6022,tt2187209,70
6023,tt3397838,32
6024,tt0065219,99
6025,tt2205589,47
6026,tt0057733,84
6027,tt1295913,72
6028,tt1853701,16
6029,tt1014759,68
6030,tt0031166,77
6031,tt3283802,49
6032,tt1291584,44
6033,tt3259324,99
6034,tt0019798,97
6035,tt0354144,51
6036,tt0389833,89
6037,tt0244666,53
6038,tt3703110,76
6039,tt0034533,73
6040,tt0046808,29
6041,tt0049804,34
6042,tt0043455,57
6043,tt2404437,99
6044,tt2383068,11
6045,tt0029701,63
6046,tt0059237,38
6047,tt0085453,14
6048,tt1773290,92
6049,tt0042581,17
6050,tt1414377,75
6051,tt0038630,88
6052,tt4731580,88
6053,tt3899070,70
6054,tt0120828,37
6055,tt2204840,6
6056,tt0310910,98
6057,tt0120794,3
6058,tt5445900,11
6059,tt0832353,68
6060,tt0497535,19
6061,tt0107893,88
6062,tt0030821,69
6063,tt0061014,72
6064,tt3108404,27
6065,tt0253614,73
6066,tt3838992,81
6067,tt1596363,95
6068,tt1529239,7
6069,tt0479153,37
6070,tt0930902,91
6071,tt0028074,89
6072,tt0107091,97
6073,tt3691706,45
6074,tt6000818,6
6075,tt0427343,29
6076,tt0241527,49
6077,tt0454579,62
6078,tt4178508,59
6079,tt0038524,14
6080,tt1453405,47
6081,tt1951264,75
6082,tt3875548,49
6083,tt0139220,2
6084,tt0117705,90
6085,tt1321874,91
6086,tt0010352,6
6087,tt4896862,16
6088,tt0125015,57
6089,tt0829482,51
6090,tt0232152,19
6091,tt0133930,90
6092,tt1210166,84
6093,tt5066432,20
6094,tt0788120,50
6095,tt0308184,14
6096,tt0266543,83
6097,tt0051648,1
6098,tt1517076,8
6099,tt0361748,8
6100,tt0037186,46
6101,tt0860528,17
6102,tt0060659,5
6103,tt0349072,21
6104,tt0049233,30
6105,tt1433811,46
6106,tt2317071,38
6107,tt1616543,97
6108,tt2218924,19
6109,tt2258502,44
6110,tt0091934,9
6111,tt0031378,86
6112,tt0260414,83
6113,tt0115986,77
6114,tt1407231,87
6115,tt0108376,33
6116,tt1392190,5
6117,tt2484530,89
6118,tt4584718,93
6119,tt1022603,60
6120,tt0070861,28
6121,tt2292382,28
6122,tt0040897,88
6123,tt0040894,92
6124,tt1531667,17
6125,tt0196503,58
6126,tt1252502,61
6127,tt3151028,12
6128,tt3953738,73
6129,tt0490084,25
6130,tt5210484,95
6131,tt0110478,74
6132,tt0169828,94
6133,tt0293508,22
6134,tt1499194,43
6135,tt0256156,11
6136,tt0297159,16
6137,tt0054315,47
6138,tt0297157,66
6139,tt0082408,13
6140,tt1667084,56
6141,tt0120491,28
6142,tt0467596,2
6143,tt0095947,31
6144,tt0089767,73
6145,tt0095949,38
6146,tt0026846,11
6147,tt4527698,10
6148,tt0039204,40
6149,tt0111400,95
6150,tt3180492,16
6151,tt0029399,25
6152,tt0280918,31
6153,tt1621207,3
6154,tt0261066,59
6155,tt0234261,59
6156,tt0028443,63
6157,tt0028916,45
6158,tt1710993,56
6159,tt0175362,79
6160,tt2322864,89
6161,tt0379833,35
6162,tt3174376,60
6163,tt2175739,40
6164,tt2350496,14
6165,tt0077917,46
6166,tt0053285,49
6167,tt0101343,62
6168,tt0243558,63
6169,tt3809032,15
6170,tt0158601,19
6171,tt3778692,10
6172,tt0036004,14
6173,tt0032724,61
6174,tt3472894,94
6175,tt6020176,7
6176,tt2220218,99
6177,tt1342402,61
6178,tt3125652,11
6179,tt2431836,26
6180,tt0146838,62
6181,tt0227409,64
6182,tt0227404,72
6183,tt0024149,68
6184,tt0319189,73
6185,tt0305632,54
6186,tt5658252,38
6187,tt0083053,33
6188,tt0078960,91
6189,tt5027402,61
6190,tt0049932,71
6191,tt0138074,48
6192,tt0188557,81
6193,tt0188550,55
6194,tt0055976,81
6195,tt1965128,48
6196,tt0133093,30
6197,tt0254957,46
6198,tt0076960,10
6199,tt0116091,66
6200,tt0168473,59
6201,tt0116095,62
6202,tt0037622,57
6203,tt3726322,60
6204,tt0237179,75
6205,tt2400379,87
6206,tt0037539,5
6207,tt0385907,79
6208,tt0279629,21
6209,tt0295382,46
6210,tt0295383,8
6211,tt0089974,73
6212,tt3515520,47
6213,tt1093373,59
6214,tt2286258,73
6215,tt2378986,40
6216,tt0233921,20
6217,tt4404474,57
6218,tt2361237,78
6219,tt0112573,35
6220,tt0022886,17
6221,tt0109707,32
6222,tt4425414,78
6223,tt2801060,95
6224,tt2402157,16
6225,tt0055289,60
6226,tt2141749,5
6227,tt0125972,28
6228,tt0027720,78
6229,tt4245838,17
6230,tt0262278,16
6231,tt1233301,4
6232,tt0076344,73
6233,tt0026455,75
6234,tt4791276,92
6235,tt0419294,93
6236,tt4910718,85
6237,tt0343660,18
6238,tt1912483,79
6239,tt0082096,22
6240,tt5915572,13
6241,tt2143470,86
6242,tt3509038,73
6243,tt0062229,6
6244,tt0062224,42
6245,tt1577868,26
6246,tt1701990,31
6247,tt2513864,74
6248,tt1848834,80
6249,tt3890724,90
6250,tt0439532,32
6251,tt2011304,57
6252,tt0349523,26
6253,tt0031639,66
6254,tt3407024,87
6255,tt1428538,73
6256,tt0042839,86
6257,tt0081766,14
6258,tt0081760,27
6259,tt0108037,18
6260,tt2582802,3
6261,tt0080494,81
6262,tt1495776,29
6263,tt0794338,36
6264,tt0043307,57
6265,tt0043306,35
6266,tt0048424,64
6267,tt0088172,95
6268,tt1824959,40
6269,tt0294543,29
6270,tt2784512,18
6271,tt0038349,13
6272,tt0120800,62
6273,tt0086262,69
6274,tt0120804,6
6275,tt0371644,78
6276,tt0110293,45
6277,tt1945118,39
6278,tt0016220,54
6279,tt1263670,23
6280,tt0220832,85
6281,tt0164038,24
6282,tt0220529,43
6283,tt0127464,13
6284,tt0174714,95
6285,tt0048340,72
6286,tt0470385,18
6287,tt1001526,54
6288,tt0402454,25
6289,tt0077762,5
6290,tt5476606,31
6291,tt3375180,91
6292,tt0246578,86
6293,tt6041344,11
6294,tt0052344,55
6295,tt3132990,90
6296,tt1129447,23
6297,tt3531824,91
6298,tt0279367,63
6299,tt4969672,26
6300,tt0045888,29
6301,tt0044684,12
6302,tt0044681,4
6303,tt0032553,20
6304,tt0099654,59
6305,tt1388402,69
6306,tt0130188,92
6307,tt0284552,92
6308,tt0803879,74
6309,tt1965159,22
6310,tt0045080,2
6311,tt2281317,88
6312,tt1623696,69
6313,tt0021388,49
6314,tt1587310,69
6315,tt3686630,7
6316,tt0074581,53
6317,tt1236952,88
6318,tt0188124,93
6319,tt0024602,21
6320,tt3822666,44
6321,tt0362165,54
6322,tt1971358,8
6323,tt5024766,99
6324,tt0033399,36
6325,tt5538124,87
6326,tt0345950,31
6327,tt0103644,23
6328,tt0045332,77
6329,tt0045333,97
6330,tt0471834,80
6331,tt0023871,75
6332,tt0195039,14
6333,tt4041320,13
6334,tt0133952,87
6335,tt0094764,39
6336,tt3228826,15
6337,tt0199036,65
6338,tt0408236,30
6339,tt0469640,99
6340,tt0055562,86
6341,tt2645044,97
6342,tt0092086,72
6343,tt0097229,32
6344,tt0033173,42
6345,tt0033172,12
6346,tt0093937,73
6347,tt2004196,74
6348,tt0272736,27
6349,tt4156972,43
6350,tt0443706,70
6351,tt1753855,70
6352,tt0027801,41
6353,tt2523872,20
6354,tt0184651,93
6355,tt0181447,7
6356,tt0076576,87
6357,tt0255438,51
6358,tt1727300,30
6359,tt0023121,7
6360,tt2678350,71
6361,tt0023122,51
6362,tt0783538,78
6363,tt0118799,79
6364,tt1802480,78
6365,tt0104694,35
6366,tt0359587,32
6367,tt0076759,80
6368,tt2179136,60
6369,tt2179133,96
6370,tt0051443,76
6371,tt1646164,50
6372,tt2602230,7
6373,tt0770752,42
6374,tt0795351,50
6375,tt2018096,64
6376,tt2182193,51
6377,tt0446029,51
6378,tt0318076,94
6379,tt0090249,31
6380,tt0490204,35
6381,tt0014285,28
6382,tt0043822,22
6383,tt0038285,87
6384,tt0260136,30
6385,tt2994288,64
6386,tt4242438,56
6387,tt0095963,84
6388,tt3615814,55
6389,tt0090305,58
6390,tt0070460,21
6391,tt2619066,90
6392,tt0035259,45
6393,tt4007666,90
6394,tt5059782,2
6395,tt3030714,41
6396,tt0083866,83
6397,tt1294144,66
6398,tt0120611,37
6399,tt0415906,42
6400,tt0045656,74
6401,tt1272021,51
6402,tt2055577,43
6403,tt0047873,98
6404,tt0052133,54
6405,tt0467406,74
6406,tt0060822,0
6407,tt4452448,16
6408,tt0220996,71
6409,tt0044796,11
6410,tt0123825,54
6411,tt0320244,53
6412,tt0034101,57
6413,tt0032701,82
6414,tt5138244,13
6415,tt2152082,71
6416,tt1549118,71
6417,tt1673734,82
6418,tt0357188,35
6419,tt2424612,33
6420,tt4552534,9
6421,tt0050899,20
6422,tt0068156,20
6423,tt1339065,49
6424,tt0048593,53
6425,tt0064757,70
6426,tt0059177,42
6427,tt0064754,46
6428,tt0041448,84
6429,tt0070233,84
6430,tt0381008,91
6431,tt2666156,93
6432,tt0110157,23
6433,tt0772193,32
6434,tt0019871,23
6435,tt1007029,21
6436,tt0074915,47
6437,tt0050091,96
6438,tt0170800,49
6439,tt0046187,84
6440,tt0985050,16
6441,tt0087258,67
6442,tt0075067,59
6443,tt0161491,34
6444,tt4515784,45
6445,tt0171464,20
6446,tt0037731,42
6447,tt0037884,8
6448,tt0175044,68
6449,tt3197528,46
